고객ID,사용기기,사용OS,유입경로,회원상태,거주지,연령,성별,서비스총구매수,총구매금액,총수정요청수,총추가결제금액
7020301488,SM-G930K,Android8.0.0,인스타그램,정상회원,경상도,24,여성,2,18400,0,8400
702030149,SM-N920L,Android7.0,검색광고,정상회원,전라도,30,남성,1,9200,0,4200
7020301490,SM-G930K,Android8.0.0,네이버블로그,정상회원,경기도,33,남성,1,14200,0,4200
7020301492,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,21,남성,1,0,-1,0
7020301493,SM-G955N,Android8.0.0,유튜브,정상회원,경기도,21,남성,3,322600,0,12600
7020301494,iPhone,iOS11.4.1,유튜브,정상회원,경기도,30,남성,1,15200,0,4200
702030151,SM-G935K,Android8.0.0,네이버카페,정상회원,경상도,36,남성,3,105600,0,15600
7020301510,SM-N920S,Android7.0,유튜브,정상회원,경상도,24,남성,1,50200,0,5200
70203015100,iPhone,iOS11.2,유튜브,정상회원,경상도,23,여성,1,15200,0,5200
70203015101,SM-G950N,Android8.0.0,네이버블로그,정상회원,경상도,30,남성,2,62400,1,19400
70203015102,iPhone,iOS11.2.1,유튜브,정상회원,경상도,26,남성,3,421600,0,15600
70203015103,SM-G950N,Android8.0.0,네이버블로그,정상회원,경상도,20,남성,3,100600,0,15600
70203015104,SM-A530N,Android7.1.1,인스타그램,정상회원,경상도,20,남성,4,790800,0,20800
70203015105,SM-N920S,Android7.0,유튜브,정상회원,경상도,32,남성,3,260600,0,15600
70203015107,iPhone,iOS11.2,검색광고,탈퇴,경기도,,남성,2,22900,0,10400
70203015109,iPhone,iOS12.0,유튜브,정상회원,경기도,26,남성,1,55200,0,5200
7020301511,SM-G935K,Android8.0.0,유튜브,정상회원,경기도,32,남성,2,1565400,0,10400
70203015110,SM-N920L,Android7.0,유튜브,탈퇴,경기도,30,남성,1,15200,0,5200
70203015112,iPhone,iOS11.4.1,유튜브,정상회원,경기도,26,남성,1,35200,0,5200
70203015113,iPhone,iOS10.3.3,유튜브,정상회원,경기도,22,남성,1,10200,0,5200
70203015115,SM-G930S,Android8.0.0,네이버카페,정상회원,경기도,26,남성,1,15200,0,5200
70203015116,SM-G955N,Android8.0.0,네이버블로그,정상회원,경기도,25,남성,2,44400,0,10400
70203015117,SM-G955N,Android8.0.0,네이버블로그,정상회원,전라도,40,남성,2,69400,0,10400
70203015118,SM-G950N,Android8.0.0,유튜브,정상회원,전라도,27,여성,1,55200,0,5200
70203015119,iPhone,iOS10.3.3,인스타그램,정상회원,경상도,26,남성,2,65400,0,10400
7020301512,iPhone,iOS10.3.3,인스타그램,정상회원,경상도,28,남성,6,149200,0,31200
70203015121,SM-G950N,Android8.0.0,네이버블로그,정상회원,경상도,24,남성,1,45200,0,5200
70203015123,SM-G950N,Android8.0.0,네이버카페,정상회원,경상도,38,,1,55200,0,5200
70203015125,iPhone,iOS11.4.1,유튜브,정상회원,경상도,23,남성,3,140600,0,15600
70203015126,iPhone,iOS11.4,검색광고,탈퇴처리중,경상도,26,여성,1,20200,0,5200
70203015127,SM-N920L,Android7.0,유튜브,정상회원,경상도,21,,2,60400,0,10400
70203015128,SM-G930S,Android8.0.0,검색광고,정상회원,경상도,23,,2,80400,0,10400
70203015129,iPhone,iOS11.4.1,유튜브,정상회원,경상도,37,남성,1,25200,0,5200
7020301513,SM-G955N,Android8.0.0,검색광고,정상회원,경상도,26,남성,2,293400,0,10400
70203015130,iPhone,iOS10.3.3,검색광고,정상회원,경상도,38,남성,2,75400,0,10400
70203015131,SM-N950N,Android8.0.0,네이버카페,정상회원,경상도,23,남성,1,35200,0,5200
70203015132,SM-G950N,Android8.0.0,네이버블로그,정상회원,경상도,31,여성,1,55200,0,5200
70203015134,LM-Q725L,Android8.1.0,검색광고,정상회원,경상도,22,남성,1,15200,0,5200
70203015135,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,,남성,1,55200,0,5200
70203015137,SM-G950N,Android8.0.0,유튜브,정상회원,경상도,36,여성,4,239800,0,20800
70203015139,LG-F700S,Android6.0.1,유튜브,정상회원,경기도,23,남성,1,255200,0,5200
70203015140,LGM-V300K,Android8.0.0,네이버카페,정상회원,경기도,31,남성,1,85200,0,5200
70203015141,LGM-V300K,Android8.0.0,유튜브,정상회원,경기도,24,남성,2,27400,0,10400
70203015142,iPhone,iOS10.3.3,유튜브,정상회원,경기도,33,남성,3,250600,0,15600
70203015143,iPhone,iOS11.1.2,유튜브,정상회원,경기도,31,남성,3,320600,0,15600
70203015145,iPhone,iOS12.0,유튜브,탈퇴,경기도,25,여성,1,10200,0,5200
70203015147,SM-N920S,Android7.0,검색광고,정상회원,경기도,23,남성,2,80400,0,10400
70203015148,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,21,남성,1,15200,0,5200
7020301515,iPhone,iOS12.0,유튜브,정상회원,경기도,20,남성,1,55200,0,5200
70203015150,SM-G950N,Android8.0.0,인스타그램,정상회원,경기도,20,여성,1,85200,0,5200
70203015151,SM-G960N,Android8.0.0,네이버블로그,탈퇴,경기도,30,남성,1,1014200,1,14200
70203015152,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,57,여성,1,10200,0,5200
70203015153,SM-N920S,Android7.0,네이버블로그,정상회원,경기도,25,여성,1,15200,0,5200
70203015154,SM-G930S,Android8.0.0,인스타그램,정상회원,경기도,22,남성,1,24200,1,14200
70203015155,iPhone,iOS12.0,인스타그램,정상회원,경기도,21,남성,1,38200,0,5200
70203015156,iPhone,iOS11.1.2,네이버블로그,정상회원,경기도,25,남성,3,65600,0,15600
70203015157,SM-N920S,Android7.0,네이버블로그,정상회원,경기도,49,,5,115000,1,35000
7020301516,iPhone,iOS12.0,유튜브,정상회원,전라도,25,남성,1,15200,0,5200
70203015161,iPhone,iOS11.4.1,검색광고,정상회원,서울시,44,여성,2,60400,0,10400
70203015162,SM-G930K,Android8.0.0,네이버블로그,정상회원,서울시,24,남성,2,65400,0,10400
70203015166,SM-N950N,Android8.0.0,다음카페,정상회원,서울시,23,남성,3,75400,-1,10400
70203015167,iPhone,iOS11.4.1,유튜브,정상회원,서울시,23,남성,2,529400,1,19400
70203015168,SM-G950N,Android8.0.0,유튜브,정상회원,충청도,26,남성,3,85600,0,15600
70203015169,SM-G930K,Android8.0.0,인스타그램,정상회원,충청도,21,남성,1,10200,0,5200
7020301517,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,25,,1,65200,0,5200
70203015170,iPhone,iOS12.0,네이버블로그,정상회원,경상도,20,남성,2,45400,0,10400
70203015171,iPhone,iOS12.0,네이버카페,정상회원,경상도,31,남성,1,55200,0,5200
70203015172,iPhone,iOS12.0,인스타그램,정상회원,경상도,37,여성,2,115400,0,10400
70203015173,LM-Q725L,Android8.1.0,구글광고,정상회원,경상도,26,남성,1,65200,0,5200
70203015174,SM-G930S,Android8.0.0,직접검색,정상회원,경상도,24,남성,3,39600,0,15600
70203015176,LGM-V300K,Android8.0.0,검색광고,정상회원,경상도,32,남성,1,15200,0,5200
70203015177,SM-G960N,Android8.0.0,네이버블로그,정상회원,경상도,31,여성,2,35400,0,10400
70203015178,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,32,여성,1,29200,1,14200
7020301518,SM-N920L,Android7.0,네이버블로그,정상회원,경상도,22,남성,2,255400,0,10400
70203015180,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,20,남성,1,20200,0,5200
70203015182,iPhone,iOS11.4.1,유튜브,정상회원,충청도,37,남성,3,365600,0,15600
70203015183,SM-G935K,Android8.0.0,네이버카페,정상회원,충청도,22,여성,1,13200,0,5200
70203015184,SM-A530N,Android7.1.1,유튜브,정상회원,서울시,22,여성,2,110400,0,10400
70203015186,SM-G935K,Android8.0.0,유튜브,정상회원,서울시,37,남성,1,55200,0,5200
70203015187,SM-G960N,Android8.0.0,유튜브,정상회원,서울시,32,남성,4,1227800,0,20800
70203015188,iPhone,iOS12.0,네이버카페,정상회원,충청도,21,남성,1,313200,1,14200
70203015189,SM-G950N,Android8.0.0,직접검색,정상회원,경기도,27,,1,35200,0,5200
70203015192,iPhone,iOS11.4.1,네이버블로그,정상회원,전라도,32,,2,80400,0,10400
70203015193,iPhone,iOS11.4.1,유튜브,정상회원,경상도,38,남성,1,12200,0,5200
70203015194,iPhone,iOS12.0,다음카페,정상회원,경상도,25,여성,1,73200,1,14200
70203015198,LGM-V300K,Android8.0.0,다음카페,정상회원,경상도,19,여성,2,40400,0,10400
702030152,SM-G930S,Android8.0.0,네이버블로그,정상회원,경상도,21,남성,1,10200,0,5200
7020301520,iPhone,iOS12.0,유튜브,정상회원,서울시,21,남성,1,20200,0,5200
70203015200,SM-G950N,Android8.0.0,유튜브,정상회원,서울시,23,,1,55200,0,5200
7020301522,SM-G955N,Android8.0.0,네이버블로그,정상회원,경기도,31,남성,1,35200,0,5200
7020301525,LM-G710N,Android8.0.0,네이버블로그,정상회원,경기도,35,남성,1,55200,0,5200
7020301526,LM-G710N,Android8.0.0,검색광고,정상회원,경상도,20,남성,1,24200,1,14200
7020301528,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,22,남성,3,230600,0,15600
7020301529,SM-A530N,Android7.1.1,네이버블로그,정상회원,서울시,31,남성,3,145600,0,15600
702030153,SM-G930S,Android8.0.0,검색광고,정상회원,서울시,29,남성,1,10200,0,5200
7020301530,SM-G935S,Android8.0.0,유튜브,정상회원,강원도,25,여성,1,35200,0,5200
7020301531,iPhone,iOS12.0,페이스북,정상회원,강원도,21,남성,2,41400,0,10400
7020301532,LGM-V300K,Android8.0.0,네이버블로그,정상회원,강원도,39,남성,1,25200,0,5200
7020301533,iPhone,iOS12.0,네이버카페,정상회원,서울시,34,남성,1,15200,0,5200
7020301534,iPhone,iOS11.4.1,검색광고,정상회원,서울시,20,여성,1,15200,0,5200
7020301535,LM-G710N,Android8.0.0,유튜브,정상회원,서울시,24,,2,140400,0,10400
7020301536,SM-N920L,Android7.0,네이버블로그,정상회원,전라도,27,남성,1,20200,0,5200
7020301537,LGM-V300K,Android8.0.0,검색광고,정상회원,전라도,21,남성,2,405400,0,10400
7020301538,iPhone,iOS11.4.1,네이버블로그,정상회원,전라도,26,여성,2,339400,0,10400
7020301539,iPhone,iOS11.4.1,네이버블로그,정상회원,전라도,36,남성,1,25200,0,5200
7020301541,SM-N960N,Android8.1.0,네이버블로그,정상회원,경상도,29,남성,1,35200,0,5200
7020301542,LGM-V300K,Android8.0.0,유튜브,정상회원,경상도,33,남성,2,93400,0,10400
7020301543,SM-N920L,Android7.0,유튜브,정상회원,충청도,24,여성,1,10200,0,5200
7020301544,iPhone,iOS12.0,검색광고,정상회원,경상도,29,남성,2,460400,0,10400
7020301545,LM-G710N,Android8.0.0,네이버블로그,정상회원,경상도,24,남성,1,15200,0,5200
7020301546,iPhone,iOS11.4.1,유튜브,정상회원,전라도,38,남성,2,135400,0,10400
7020301547,iPhone,iOS11.4.1,유튜브,정상회원,충청도,42,남성,1,55200,0,5200
7020301548,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,27,남성,2,69400,0,10400
7020301550,LGM-V300K,Android8.0.0,네이버블로그,정상회원,경기도,26,,1,20200,0,5200
7020301551,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,20,남성,1,20200,0,5200
7020301552,SM-N950N,Android8.0.0,유튜브,정상회원,경기도,42,여성,1,105200,0,5200
7020301553,iPhone,iOS11.1.2,유튜브,정상회원,경기도,26,남성,3,90600,0,15600
7020301554,SM-N950N,Android8.0.0,네이버블로그,정상회원,경기도,42,남성,1,38200,0,5200
7020301556,SM-N960N,Android8.1.0,유튜브,정상회원,경기도,27,남성,1,20200,0,5200
7020301557,SM-G960N,Android8.0.0,인스타그램,정상회원,경기도,32,남성,3,58100,0,15600
7020301558,iPhone,iOS11.1.2,페이스북,정상회원,경기도,26,여성,1,10200,0,5200
7020301559,iPhone,iOS11.4.1,검색광고,정상회원,경기도,44,남성,1,10200,0,5200
702030156,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,33,남성,1,10200,0,5200
7020301561,iPhone,iOS11.4.1,유튜브,정상회원,경기도,23,남성,2,370400,0,10400
7020301562,iPhone,iOS11.4.1,유튜브,정상회원,경기도,32,여성,3,40600,0,15600
7020301563,iPhone,iOS12.0,네이버카페,정상회원,경기도,21,남성,3,40600,0,15600
7020301564,SM-G930S,Android8.0.0,유튜브,정상회원,경기도,43,남성,1,20200,0,5200
7020301565,SM-G930S,Android8.0.0,인스타그램,정상회원,경기도,25,여성,2,85400,0,10400
7020301567,LM-Q725L,Android8.1.0,인스타그램,정상회원,경기도,24,,2,25400,0,10400
7020301568,SM-G950N,Android8.0.0,네이버카페,정상회원,경기도,26,여성,2,35400,0,10400
7020301569,iPhone,iOS11.4.1,인스타그램,정상회원,전라도,29,남성,1,10200,0,5200
702030157,SM-N920L,Android7.0,유튜브,정상회원,전라도,27,,1,15200,0,5200
7020301570,SM-N920L,Android7.0,유튜브,정상회원,경상도,37,남성,1,15200,0,5200
7020301571,SHV-E250K,Android4.4.2,페이스북,정상회원,경상도,28,남성,1,55200,0,5200
7020301572,SM-G965N,Android8.0.0,페이스북,정상회원,경상도,32,,1,30200,0,5200
7020301575,SM-N920L,Android7.0,유튜브,정상회원,경상도,20,남성,2,80400,0,10400
7020301576,SM-G955N,Android8.0.0,네이버카페,정상회원,경상도,20,남성,1,16200,0,5200
7020301578,SM-G960N,Android8.0.0,네이버블로그,탈퇴,경상도,29,여성,1,205200,0,5200
7020301579,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,33,남성,1,10200,0,5200
702030158,SM-G950N,Android8.0.0,인스타그램,정상회원,경상도,21,남성,1,50200,0,5200
7020301580,SM-N960N,Android8.1.0,페이스북,정상회원,경상도,36,남성,5,86000,0,26000
7020301582,SM-N920L,Android7.0,유튜브,정상회원,경상도,27,여성,1,10200,0,5200
7020301583,iPhone,iOS11.4.1,유튜브,정상회원,경상도,30,남성,1,1005200,0,5200
7020301584,SM-N950N,Android8.0.0,인스타그램,정상회원,경상도,22,,1,105200,0,5200
7020301585,SM-G960N,Android8.0.0,인스타그램,정상회원,경상도,36,남성,1,10200,0,5200
7020301586,iPhone,iOS11.4.1,유튜브,정상회원,경상도,20,,2,24400,0,10400
7020301587,SM-N960N,Android8.1.0,유튜브,정상회원,경상도,30,남성,3,45600,0,15600
7020301588,SM-G965N,Android8.0.0,유튜브,정상회원,경상도,26,남성,3,135600,0,15600
7020301589,iPhone,iOS11.4.1,인스타그램,정상회원,경상도,33,남성,2,330400,0,10400
702030159,SM-N920L,Android7.0,네이버블로그,정상회원,경상도,22,남성,2,50400,0,10400
7020301590,SM-N920L,Android7.0,검색광고,정상회원,경상도,24,남성,2,40400,0,10400
7020301592,LGM-V300K,Android8.0.0,인스타그램,정상회원,경상도,26,여성,2,70400,0,10400
7020301599,LGM-V300K,Android8.0.0,직접검색,정상회원,충청도,21,여성,4,119800,0,20800
7020302310,LM-Q725L,Android8.1.0,유튜브,정상회원,충청도,19,남성,1,17200,0,2200
70203023102,SM-N920L,Android7.0,네이버블로그,정상회원,충청도,33,남성,1,6800,0,1800
70203023103,SM-N950N,Android8.0.0,네이버블로그,정상회원,충청도,20,남성,1,63200,1,8200
70203023105,SM-N950N,Android8.0.0,유튜브,정상회원,충청도,23,여성,1,21800,0,1800
70203023106,SM-A530N,Android7.1.1,네이버블로그,정상회원,충청도,20,남성,1,35200,0,2200
70203023107,iPhone,iOS11.1.2,네이버블로그,정상회원,충청도,24,,1,26800,0,1800
70203023108,iPhone,iOS11.2.1,네이버블로그,정상회원,경기도,25,남성,1,12800,0,1800
7020302311,SM-G965N,Android8.0.0,유튜브,정상회원,경기도,23,남성,2,98000,1,10000
70203023110,iPhone,iOS11.2.1,유튜브,정상회원,경기도,31,남성,2,14000,0,4000
70203023112,iPhone,iOS11.4.1,인스타그램,정상회원,경기도,22,남성,1,81800,0,1800
70203023113,iPhone,iOS11.2.1,네이버블로그,정상회원,경기도,49,남성,2,62000,0,4000
70203023117,iPhone,iOS11.4.1,네이버카페,정상회원,전라도,30,여성,1,701800,0,1800
70203023118,LM-Q725L,Android8.1.0,유튜브,정상회원,전라도,26,남성,2,29000,0,4000
70203023119,SM-N920L,Android7.0,네이버블로그,정상회원,전라도,45,남성,1,6800,0,1800
7020302312,SM-G935S,Android8.0.0,네이버블로그,정상회원,제주도,22,남성,1,71800,0,1800
70203023122,LGM-X320S,Android7.0,유튜브,정상회원,서울시,24,,3,25800,0,5800
70203023123,LM-G710N,Android8.0.0,유튜브,정상회원,서울시,22,남성,1,57400,1,7400
70203023124,iPhone,iOS12.0,검색광고,정상회원,서울시,27,,2,63600,0,3600
70203023125,iPhone,iOS12.0,검색광고,정상회원,서울시,35,,1,51800,0,1800
70203023126,iPhone,iOS11.2.5,유튜브,정상회원,서울시,29,남성,1,11800,0,1800
70203023129,SM-N920L,Android7.0,네이버블로그,정상회원,서울시,23,남성,1,63200,1,8200
7020302313,iPhone,iOS10.3.3,인스타그램,정상회원,경기도,31,남성,2,164600,1,9600
70203023130,iPhone,iOS12.0,네이버블로그,정상회원,경기도,26,여성,1,21800,0,1800
70203023131,LM-Q725L,Android8.1.0,유튜브,정상회원,경기도,39,,2,404000,0,4000
70203023133,SM-G965N,Android8.0.0,유튜브,정상회원,경기도,24,남성,3,36000,1,11000
70203023134,SM-G935S,Android8.0.0,네이버카페,정상회원,경기도,27,남성,1,51800,0,1800
70203023135,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,28,,1,57200,0,2200
70203023137,iPhone,iOS10.3.3,인스타그램,정상회원,경기도,22,남성,1,31800,0,1800
70203023138,iPhone,iOS10.3.3,유튜브,정상회원,경기도,21,남성,2,83000,0,4000
7020302314,iPhone,iOS12.0,네이버블로그,정상회원,경기도,26,남성,1,26800,0,1800
70203023140,iPhone,iOS12.0,직접검색,정상회원,경기도,25,남성,1,31800,0,1800
70203023142,SM-G965N,Android8.0.0,검색광고,정상회원,경기도,21,여성,1,21800,0,1800
70203023145,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,25,남성,1,63200,1,8200
70203023146,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,23,여성,1,11800,0,1800
70203023147,LM-G710N,Android8.0.0,유튜브,정상회원,경기도,27,남성,3,167800,0,5800
70203023153,SM-G960N,Android8.0.0,검색광고,탈퇴,경기도,23,남성,1,32200,0,2200
70203023154,SM-N920S,Android7.0,유튜브,정상회원,경기도,23,남성,2,313600,0,3600
70203023157,iPhone,iOS10.3.3,네이버블로그,정상회원,경기도,27,여성,1,31200,0,2200
70203023158,iPhone,iOS11.2.5,네이버블로그,정상회원,경기도,23,,1,51800,0,1800
70203023159,iPhone,iOS12.0,네이버블로그,정상회원,경기도,21,남성,3,521200,0,6200
70203023162,SM-G965N,Android8.0.0,네이버블로그,정상회원,경기도,20,남성,1,6800,0,1800
70203023163,LM-Q725L,Android8.1.0,유튜브,정상회원,경기도,22,남성,1,17400,1,7400
70203023166,iPhone,iOS12.0,유튜브,정상회원,경기도,26,남성,1,12800,0,1800
70203023167,LM-G710N,Android8.0.0,유튜브,정상회원,경기도,35,남성,2,79000,0,4000
70203023169,LM-G710N,Android8.0.0,네이버블로그,정상회원,경기도,28,여성,3,70800,0,5800
7020302317,iPhone,iOS12.0,유튜브,정상회원,서울시,20,여성,1,17400,1,7400
70203023170,iPhone,iOS10.3.3,유튜브,정상회원,서울시,21,여성,2,59200,1,9200
70203023171,iPhone,iOS11.4.1,인스타그램,정상회원,서울시,21,여성,1,31800,0,1800
70203023175,iPhone,iOS11.4.1,유튜브,정상회원,서울시,20,남성,1,257400,1,7400
70203023176,LM-G710N,Android8.0.0,유튜브,정상회원,서울시,26,남성,1,13200,0,2200
70203023179,SM-G955N,Android8.0.0,네이버카페,정상회원,서울시,21,남성,1,151800,0,1800
70203023180,SM-G955N,Android8.0.0,유튜브,정상회원,서울시,24,여성,3,54700,0,6200
70203023181,SM-G930S,Android8.0.0,인스타그램,정상회원,서울시,30,여성,1,151800,0,1800
70203023182,LG-F700L,Android6.0.1,직접검색,정상회원,서울시,30,여성,1,6800,0,1800
70203023184,SM-G965N,Android8.0.0,유튜브,정상회원,충청도,27,여성,2,19400,0,4400
70203023185,iPhone,iOS10.3.3,유튜브,정상회원,충청도,20,남성,1,6800,0,1800
70203023186,iPhone,iOS11.2.1,유튜브,정상회원,충청도,25,남성,1,11800,0,1800
70203023187,iPhone,iOS11.4.1,네이버카페,정상회원,강원도,23,남성,2,38600,0,3600
70203023188,LG-F800S,Android8.0.0,유튜브,정상회원,강원도,26,남성,2,46000,0,4000
70203023189,LG-F700L,Android6.0.1,검색광고,정상회원,서울시,22,남성,1,6800,0,1800
7020302319,iPhone,iOS11.4.1,네이버블로그,정상회원,서울시,29,여성,1,31800,0,1800
70203023190,SM-G955N,Android8.0.0,유튜브,정상회원,서울시,22,여성,2,69600,1,9600
70203023191,iPhone,iOS11.2.1,유튜브,정상회원,서울시,25,남성,1,51800,0,1800
70203023192,iPhone,iOS11.4.1,네이버카페,정상회원,서울시,25,남성,2,38600,0,3600
70203023195,SM-N920S,Android7.0,유튜브,정상회원,서울시,23,남성,1,22200,0,2200
70203023196,SM-N920S,Android7.0,네이버카페,정상회원,서울시,26,여성,2,89200,1,9200
70203023197,iPhone,iOS11.4.1,네이버블로그,정상회원,서울시,40,남성,1,11800,0,1800
70203023199,SM-N960N,Android8.1.0,유튜브,정상회원,서울시,21,남성,2,524000,0,4000
702030232,SM-A530N,Android7.1.1,네이버블로그,정상회원,경상도,48,남성,1,27400,1,7400
7020302320,LG-F700L,Android6.0.1,유튜브,정상회원,경상도,21,남성,2,39600,0,3600
7020302321,SM-N950N,Android8.0.0,페이스북,정상회원,경상도,35,남성,2,114600,0,3600
7020302322,iPhone,iOS11.2.1,네이버블로그,정상회원,경상도,26,남성,1,51800,0,1800
7020302327,SM-G935K,Android8.0.0,유튜브,정상회원,경기도,21,,1,6800,0,1800
7020302328,iPhone,iOS12.0,다음카페,정상회원,경기도,25,여성,1,6800,0,1800
7020302329,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,22,여성,2,33600,0,3600
702030233,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,23,여성,1,9800,0,1800
7020302330,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,26,남성,1,32200,0,2200
7020302332,SM-N920K,Android7.0,유튜브,정상회원,경기도,29,여성,1,6800,0,1800
7020302336,SM-N960N,Android8.1.0,유튜브,정상회원,경기도,27,남성,1,300800,0,1800
7020302339,iPhone,iOS11.4.1,유튜브,정상회원,경기도,23,남성,1,51800,0,1800
702030234,LGM-X800L,Android7.0,유튜브,정상회원,경기도,26,여성,2,13600,0,3600
7020302340,iPhone,iOS11.2,네이버블로그,정상회원,경기도,29,여성,1,12200,0,2200
7020302341,SM-N960N,Android8.1.0,유튜브,정상회원,전라도,25,남성,2,39400,0,4400
7020302344,iPhone,iOS11.4.1,유튜브,정상회원,전라도,38,여성,1,21800,0,1800
7020302345,SM-G950N,Android8.0.0,네이버블로그,정상회원,경기도,22,여성,1,62400,1,7400
7020302346,LG-F800S,Android8.0.0,유튜브,정상회원,경기도,48,남성,1,31200,0,2200
7020302349,LG-F700L,Android6.0.1,유튜브,정상회원,경기도,29,남성,1,7200,0,2200
702030235,iPhone,iOS11.4.1,검색광고,정상회원,경기도,25,남성,2,34000,0,4000
7020302350,SM-G955N,Android8.0.0,유튜브,탈퇴,경기도,23,여성,1,151800,0,1800
7020302352,iPhone,iOS11.4.1,유튜브,정상회원,경기도,24,남성,2,74000,0,4000
7020302353,SM-N920K,Android7.0,네이버블로그,정상회원,충청도,27,남성,1,6800,0,1800
7020302358,LM-Q725L,Android8.1.0,유튜브,정상회원,충청도,22,남성,1,6800,0,1800
702030236,SM-G930S,Android8.0.0,네이버카페,정상회원,경기도,44,남성,3,45800,0,5800
7020302360,SM-G930S,Android8.0.0,네이버블로그,정상회원,경기도,28,여성,2,515000,0,4000
7020302361,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,22,여성,1,6800,0,1800
7020302364,SM-G925K,Android7.0,검색광고,정상회원,경기도,26,남성,2,29000,0,4000
7020302366,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,32,여성,3,631200,0,6200
7020302367,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,24,,1,102200,0,2200
7020302368,SM-G925K,Android7.0,네이버카페,정상회원,경기도,32,남성,1,301800,0,1800
7020302369,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,48,남성,2,69000,0,4000
702030237,SM-G925K,Android7.0,유튜브,정상회원,경기도,24,남성,1,12200,0,2200
7020302370,iPhone,iOS11.4.1,유튜브,정상회원,경기도,26,남성,1,6800,0,1800
7020302371,SM-G930S,Android8.0.0,유튜브,정상회원,경기도,37,여성,2,14000,0,4000
7020302372,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,28,남성,1,9300,0,1800
7020302374,SM-N950N,Android8.0.0,네이버블로그,정상회원,경기도,24,남성,2,19600,0,3600
7020302377,LG-V607L,Android5.0.2,네이버블로그,정상회원,경기도,26,남성,2,48000,0,4000
7020302378,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,25,남성,1,9800,0,1800
702030238,iPhone,iOS11.4.1,검색광고,정상회원,경기도,29,남성,1,51800,0,1800
7020302380,SM-N960N,Android8.1.0,검색광고,탈퇴,경기도,24,남성,1,6800,0,1800
7020302382,SM-G930K,Android8.0.0,유튜브,정상회원,경기도,22,,2,58000,0,4000
7020302383,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,28,남성,5,84800,0,9800
7020302385,iPhone,iOS11.4.1,인스타그램,정상회원,경상도,29,남성,1,6800,0,1800
702030239,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,26,,1,40800,0,1800
7020302392,iPhone,iOS11.2.1,페이스북,정상회원,경상도,28,남성,3,135400,0,5400
7020302394,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,46,남성,1,6800,0,1800
7020302397,SM-N920K,Android7.0,유튜브,정상회원,경기도,20,남성,1,63200,1,8200
702030251,iPhone,iOS11.4.1,유튜브,정상회원,경기도,27,남성,1,294200,0,4200
70203025101,SM-N960N,Android8.1.0,유튜브,정상회원,경기도,23,여성,1,9200,0,4200
70203025102,iPhone,iOS11.2.1,유튜브,정상회원,경기도,25,남성,1,34800,0,4800
70203025103,iPhone,iOS11.4.1,유튜브,정상회원,서울시,31,여성,1,14200,0,4200
70203025105,iPhone,iOS12.0,네이버블로그,정상회원,서울시,31,남성,4,71600,1,26600
70203025106,SM-G925K,Android7.0,네이버블로그,정상회원,서울시,20,남성,3,120600,0,12600
70203025107,SM-G960N,Android8.0.0,유튜브,정상회원,서울시,24,여성,1,14200,0,4200
70203025108,SM-N960N,Android8.1.0,네이버블로그,정상회원,서울시,25,,1,27200,1,12200
70203025109,LM-Q725L,Android8.1.0,검색광고,정상회원,서울시,33,여성,3,160600,1,20600
7020302511,SM-G925K,Android7.0,유튜브,정상회원,서울시,22,남성,1,9800,0,4800
70203025112,SM-N960N,Android8.1.0,유튜브,정상회원,전라도,21,남성,1,53200,0,4200
70203025113,iPhone,iOS11.2.1,인스타그램,정상회원,전라도,24,여성,1,33200,0,4200
70203025114,SM-G930K,Android8.0.0,유튜브,정상회원,전라도,33,남성,1,14200,0,4200
70203025119,SM-N950N,Android8.0.0,검색광고,정상회원,전라도,32,남성,1,24200,0,4200
7020302512,SM-N950N,Android8.0.0,유튜브,정상회원,전라도,28,남성,1,9800,0,4800
70203025120,SM-G925K,Android7.0,네이버블로그,정상회원,경기도,31,여성,1,9200,0,4200
